id,company,founder_name,founder_role,email,phone,website,city,category,size,employee_estimate,employee_estimate_source,platform,technologies,intent_score,grade,signal_families,strong_signals,growth_signals,buying_signals,pain_types,why,signal,subject,body,outreach_status,source
64b1954b-0afb-5e3f-9f40-14019cdb3f98,Swiss Beauty,,,support@swissbeauty.in,+918044318965,https://swissbeauty.in,New Delhi,beauty,,,,shopify,"['shopify', 'meta_pixel', 'gtm', 'klaviyo', 'judgeme', 'whatsapp_bot']",96.0,SALES_READY,"gap,growth,live,reach,stack","chat_gap,hiring_intent,growth_motion,ads_active,ops_stack,whatsapp_bot_present,ops_pain,stack_plus_gap,ads_plus_automation_gap,high_intent_composite,brand_support_plus_cue,phone_plus_context,live_gap_corroborated","[{'type': 'hiring', 'evidence': '/jobs', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'new_products', 'evidence': 'New launch', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: gtm, meta_pixel', 'confidence': 0.8, 'source': 'homepage_html'}, {'type': 'hiring', 'evidence': '/careers', 'confidence': 0.75, 'source': 'intent_page:/pages/careers'}]","[{'type': 'automation_gap_on_ads_brand', 'evidence': 'Growing commerce/ads brand without chatbot automation', 'confidence': 0.9, 'source': 'derived'}, {'type': 'ops_support_gap', 'evidence': 'Returns/COD friction without chatbot coverage', 'confidence': 0.82, 'source': 'derived'}, {'type': 'hiring_with_support_gap', 'evidence': 'Hiring while support automation gap exists', 'confidence': 0.92, 'source': 'derived'}, {'type': 'ops_stack_without_automation', 'evidence': 'Ops/CRM stack present but no chatbot automation', 'confidence': 0.78, 'source': 'derived'}, {'type': 'wa_bot_without_web_chat', 'evidence': 'Has WhatsApp bot vendor but no web chatbot', 'confidence': 0.55, 'source': 'derived'}]","['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","No chatbot automation on site Â· WhatsApp bot/automation vendor detected Â· Found 154 instances of return_policy references Â· Found 440 instances of shipping_info references Â· Found 57 instances of cod_available references Â· Found 3 instances of contact_page references Â· hiring: /jobs Â· new_products: New launch Â· advertising: Paid ads stack detected: gtm, meta_pixel Â· hiring: /careers Â· Growing commerce/ads brand without chatbot automation Â· Returns/COD friction without chatbot coverage Â· Hiring while support automation gap exists Â· stack: shopify, meta_pixel, gtm, klaviyo, judgeme, whatsapp_bot",live_discovery,Swiss Beauty â€” WhatsApp replies before the cart goes cold,"Hi there,

I was looking at Swiss Beauty (New Delhi). What stood out is that no chatbot automation on site Â· WhatsApp bot/automation vendor detected Â· Found 154 instances of return_policy references Â· Found 440â€¦.

I'm Vansh, founder of Inowix. We built COMAI to handle WhatsApp and Instagram commerce chat for Indian beauty brands â€” product questions, order updates, and follow-ups in seconds, including after hours.

For a team like yours on Shopify, that usually means more conversions from the same ad spend without adding another support shift.

Would a short 15-minute walkthrough of how COMAI could sit on Swiss Beauty's WhatsApp be useful?

Best,
Vansh Jhamb
Founder, Inowix
vansh@inowix.in
https://inowix.in",pooled,live_verified_enrichment
5db94f1b-d9cd-5321-ad7e-b17a1952d1d3,Soulflower,,,info@soulflower.biz,+91 8080356666,https://soulflower.biz,Mumbai,beauty,,,,shopify,"['shopify', 'meta_pixel', 'google_ads', 'gtm', 'judgeme']",96.0,SALES_READY,"gap,growth,live,reach,stack","chat_gap,funding_intent,growth_motion,ads_active,ops_stack,ops_pain,stack_plus_gap,ads_plus_automation_gap,high_intent_composite,brand_inbox,brand_inbox_plus_cue,phone_plus_context,live_gap_corroborated","[{'type': 'funding', 'evidence': 'backed by', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'expansion', 'evidence': 'now available in', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'new_products', 'evidence': 'New Launch', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: google_ads, gtm, meta_pixel', 'confidence': 0.8, 'source': 'homepage_html'}]","[{'type': 'automation_gap_on_ads_brand', 'evidence': 'Growing commerce/ads brand without chatbot automation', 'confidence': 0.9, 'source': 'derived'}, {'type': 'ops_support_gap', 'evidence': 'Returns/COD friction without chatbot coverage', 'confidence': 0.82, 'source': 'derived'}, {'type': 'recent_funding_window', 'evidence': 'Funding / investor signal on site', 'confidence': 0.85, 'source': 'derived'}]","['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","No chatbot automation on site Â· Found 408 instances of return_policy references Â· Found 256 instances of shipping_info references Â· Found 151 instances of cod_available references Â· Found 1 instances of contact_page references Â· funding: backed by Â· expansion: now available in Â· new_products: New Launch Â· advertising: Paid ads stack detected: google_ads, gtm, meta_pixel Â· Growing commerce/ads brand without chatbot automation Â· Returns/COD friction without chatbot coverage Â· Funding / investor signal on site Â· stack: shopify, meta_pixel, google_ads, gtm, judgeme",live_discovery,Soulflower â€” WhatsApp replies before the cart goes cold,"Hi there,

I was looking at Soulflower (Mumbai). What stood out is that no chatbot automation on site Â· Found 408 instances of return_policy references Â· Found 256 instances of shipping_info references Â·â€¦.

I'm Vansh, founder of Inowix. We built COMAI to handle WhatsApp and Instagram commerce chat for Indian beauty brands â€” product questions, order updates, and follow-ups in seconds, including after hours.

For a team like yours on Shopify, that usually means more conversions from the same ad spend without adding another support shift.

Would a short 15-minute walkthrough of how COMAI could sit on Soulflower's WhatsApp be useful?

Best,
Vansh Jhamb
Founder, Inowix
vansh@inowix.in
https://inowix.in",pooled,live_verified_enrichment
dccfbb40-017d-53c7-9bc5-60697e8a671c,Azah,,,care@azah.in,916764441812,https://azah.in,Gurugram,personal care,,,,shopify,"['shopify', 'gtm', 'whatsapp_bot']",96.0,SALES_READY,"gap,growth,live,reach,stack","chat_gap,funding_intent,ads_active,whatsapp_bot_present,ops_pain,stack_plus_gap,ads_plus_automation_gap,high_intent_composite,brand_inbox,brand_inbox_plus_cue,phone_plus_context,live_gap_corroborated","[{'type': 'funding', 'evidence': 'Backed by', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: gtm', 'confidence': 0.8, 'source': 'homepage_html'}]","[{'type': 'automation_gap_on_ads_brand', 'evidence': 'Growing commerce/ads brand without chatbot automation', 'confidence': 0.9, 'source': 'derived'}, {'type': 'ops_support_gap', 'evidence': 'Returns/COD friction without chatbot coverage', 'confidence': 0.82, 'source': 'derived'}, {'type': 'recent_funding_window', 'evidence': 'Funding / investor signal on site', 'confidence': 0.85, 'source': 'derived'}, {'type': 'wa_bot_without_web_chat', 'evidence': 'Has WhatsApp bot vendor but no web chatbot', 'confidence': 0.55, 'source': 'derived'}]","['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","No chatbot automation on site Â· WhatsApp bot/automation vendor detected Â· Found 242 instances of return_policy references Â· Found 93 instances of shipping_info references Â· Found 104 instances of cod_available references Â· Found 1 instances of contact_page references Â· funding: Backed by Â· advertising: Paid ads stack detected: gtm Â· Growing commerce/ads brand without chatbot automation Â· Returns/COD friction without chatbot coverage Â· Funding / investor signal on site Â· stack: shopify, gtm, whatsapp_bot",live_discovery,Azah â€” WhatsApp replies before the cart goes cold,"Hi there,

I was looking at Azah (Gurugram). What stood out is that no chatbot automation on site Â· WhatsApp bot/automation vendor detected Â· Found 242 instances of return_policy references Â· Found 93â€¦.

I'm Vansh, founder of Inowix. We built COMAI to handle WhatsApp and Instagram commerce chat for Indian personal care brands â€” product questions, order updates, and follow-ups in seconds, including after hours.

For a team like yours on Shopify, that usually means more conversions from the same ad spend without adding another support shift.

Would a short 15-minute walkthrough of how COMAI could sit on Azah's WhatsApp be useful?

Best,
Vansh Jhamb
Founder, Inowix
vansh@inowix.in
https://inowix.in",pooled,live_verified_enrichment
47955c6b-2e46-50cc-95cd-7e7cbcc253f9,Insight Cosmetics,,,care@insightcosmetics.in,+91-9167109506,https://insightcosmetics.in,New Delhi,beauty,,,,shopify,"['shopify', 'gtm', 'shiprocket', 'judgeme']",96.0,SALES_READY,"gap,growth,live,reach,stack","chat_gap,growth_motion,ads_active,ops_stack,ops_pain,stack_plus_gap,ads_plus_automation_gap,high_intent_composite,brand_inbox,brand_inbox_plus_cue,phone_plus_context,live_gap_corroborated","[{'type': 'new_products', 'evidence': 'New Launch', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: gtm', 'confidence': 0.8, 'source': 'homepage_html'}]","[{'type': 'automation_gap_on_ads_brand', 'evidence': 'Growing commerce/ads brand without chatbot automation', 'confidence': 0.9, 'source': 'derived'}, {'type': 'ops_support_gap', 'evidence': 'Returns/COD friction without chatbot coverage', 'confidence': 0.82, 'source': 'derived'}, {'type': 'ops_stack_without_automation', 'evidence': 'Ops/CRM stack present but no chatbot automation', 'confidence': 0.78, 'source': 'derived'}]","['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","No chatbot automation on site Â· Found 170 instances of return_policy references Â· Found 262 instances of shipping_info references Â· Found 199 instances of cod_available references Â· Found 3 instances of contact_page references Â· new_products: New Launch Â· advertising: Paid ads stack detected: gtm Â· Growing commerce/ads brand without chatbot automation Â· Returns/COD friction without chatbot coverage Â· Ops/CRM stack present but no chatbot automation Â· stack: shopify, gtm, shiprocket, judgeme",live_discovery,Insight Cosmetics â€” WhatsApp replies before the cart goes cold,"Hi there,

I was looking at Insight Cosmetics (New Delhi). What stood out is that no chatbot automation on site Â· Found 170 instances of return_policy references Â· Found 262 instances of shipping_info references Â·â€¦.

I'm Vansh, founder of Inowix. We built COMAI to handle WhatsApp and Instagram commerce chat for Indian beauty brands â€” product questions, order updates, and follow-ups in seconds, including after hours.

For a team like yours on Shopify, that usually means more conversions from the same ad spend without adding another support shift.

Would a short 15-minute walkthrough of how COMAI could sit on Insight Cosmetics's WhatsApp be useful?

Best,
Vansh Jhamb
Founder, Inowix
vansh@inowix.in
https://inowix.in",pooled,live_verified_enrichment
092aa6a1-069a-5acf-86f0-1e4c78dc6fd6,Aqualogica,,,care@aqualogica.in,+91-8901555444,https://aqualogica.in,Mumbai,skincare,,,,shopify,"['shopify', 'meta_pixel', 'gtm', 'razorpay', 'judgeme', 'whatsapp_bot']",96.0,SALES_READY,"gap,growth,live,reach,stack","funding_intent,growth_motion,ads_active,ops_stack,whatsapp_bot_present,ops_pain,stack_plus_gap,high_intent_composite,brand_inbox,brand_inbox_plus_cue,phone_plus_context,live_gap_corroborated","[{'type': 'funding', 'evidence': 'Backed by', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'new_products', 'evidence': 'New Launch', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: gtm, meta_pixel', 'confidence': 0.8, 'source': 'homepage_html'}, {'type': 'new_products', 'evidence': 'New launch', 'confidence': 0.75, 'source': 'intent_page:/blogs/news'}]","[{'type': 'recent_funding_window', 'evidence': 'Funding / investor signal on site', 'confidence': 0.85, 'source': 'derived'}]","['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","Web chatbot present on site Â· WhatsApp bot/automation vendor detected Â· Found 125 instances of return_policy references Â· Found 126 instances of shipping_info references Â· Found 448 instances of cod_available references Â· Found 2 instances of contact_page references Â· funding: Backed by Â· new_products: New Launch Â· advertising: Paid ads stack detected: gtm, meta_pixel Â· new_products: New launch Â· Funding / investor signal on site Â· stack: shopify, meta_pixel, gtm, razorpay, judgeme, whatsapp_bot",live_discovery,,,pooled,live_verified_enrichment
89fdac72-99f4-584d-a717-bc6cbb5a318b,Sanfe,,,care@sanfe.in,915614438117,https://sanfe.in,New Delhi,personal care,,,,shopify,"['shopify', 'google_ads', 'gtm', 'shiprocket', 'judgeme', 'whatsapp_bot']",96.0,SALES_READY,"gap,growth,live,reach,stack","growth_motion,ads_active,ops_stack,whatsapp_bot_present,ops_pain,stack_plus_gap,high_intent_composite,brand_inbox,brand_inbox_plus_cue,phone_plus_context,live_gap_corroborated","[{'type': 'new_products', 'evidence': 'New Launch', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: google_ads, gtm', 'confidence': 0.8, 'source': 'homepage_html'}]",[],"['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","Web chatbot present on site Â· WhatsApp bot/automation vendor detected Â· Found 175 instances of return_policy references Â· Found 83 instances of shipping_info references Â· Found 88 instances of cod_available references Â· Found 2 instances of contact_page references Â· new_products: New Launch Â· advertising: Paid ads stack detected: google_ads, gtm Â· stack: shopify, google_ads, gtm, shiprocket, judgeme, whatsapp_bot",live_discovery,,,pooled,live_verified_enrichment
3a1234ed-3198-5342-8c37-11bd7df1d88f,Pee Safe,,,care@peesafe.com,+91 9870279353,https://peesafe.com,Gurugram,personal care,,,,shopify,"['shopify', 'meta_pixel', 'google_ads', 'gtm', 'judgeme']",96.0,SALES_READY,"gap,growth,live,reach,stack","hiring_intent,growth_motion,ads_active,ops_stack,ops_pain,stack_plus_gap,high_intent_composite,brand_inbox,brand_inbox_plus_cue,phone_plus_context,live_gap_corroborated","[{'type': 'hiring', 'evidence': '/jobs', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'new_products', 'evidence': 'New Launch', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: google_ads, gtm, meta_pixel', 'confidence': 0.8, 'source': 'homepage_html'}, {'type': 'hiring', 'evidence': '/careers', 'confidence': 0.75, 'source': 'intent_page:/pages/careers'}]",[],"['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","Web chatbot present on site Â· Found 239 instances of return_policy references Â· Found 177 instances of shipping_info references Â· Found 93 instances of cod_available references Â· Found 2 instances of contact_page references Â· hiring: /jobs Â· new_products: New Launch Â· advertising: Paid ads stack detected: google_ads, gtm, meta_pixel Â· hiring: /careers Â· stack: shopify, meta_pixel, google_ads, gtm, judgeme",live_discovery,,,pooled,live_verified_enrichment
547ddb76-5396-5255-a95b-8fe79c110bd5,Dr. Sheth's,,,support@drsheths.com,+91-8901555444,https://drsheths.com,Mumbai,skincare,,,,shopify,"['shopify', 'meta_pixel', 'gtm', 'razorpay', 'judgeme', 'whatsapp_bot']",96.0,SALES_READY,"gap,growth,live,reach,stack","funding_intent,growth_motion,ads_active,ops_stack,whatsapp_bot_present,ops_pain,stack_plus_gap,high_intent_composite,brand_support_plus_cue,live_gap_corroborated","[{'type': 'funding', 'evidence': 'Backed by', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'new_products', 'evidence': 'New Launch', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: gtm, meta_pixel', 'confidence': 0.8, 'source': 'homepage_html'}]","[{'type': 'recent_funding_window', 'evidence': 'Funding / investor signal on site', 'confidence': 0.85, 'source': 'derived'}]","['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","Web chatbot present on site Â· WhatsApp bot/automation vendor detected Â· Found 188 instances of return_policy references Â· Found 207 instances of shipping_info references Â· Found 275 instances of cod_available references Â· Found 8 instances of contact_page references Â· funding: Backed by Â· new_products: New Launch Â· advertising: Paid ads stack detected: gtm, meta_pixel Â· Funding / investor signal on site Â· stack: shopify, meta_pixel, gtm, razorpay, judgeme, whatsapp_bot",live_discovery,,,pooled,live_verified_enrichment
00921df4-0a68-55c8-b5b0-4d40de683ddf,Reequil,,,care@reequil.com,919417842944,https://reequil.com,Gurugram,skincare,,,,shopify,"['shopify', 'gtm', 'shiprocket', 'judgeme']",96.0,SALES_READY,"gap,growth,live,reach,stack","growth_motion,ads_active,ops_stack,ops_pain,stack_plus_gap,high_intent_composite,brand_inbox,brand_inbox_plus_cue,phone_plus_context,live_gap_corroborated","[{'type': 'expansion', 'evidence': 'now available in', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: gtm', 'confidence': 0.8, 'source': 'homepage_html'}]",[],"['faq_volume', 'return_policy', 'shipping_info', 'cod_available']","Web chatbot present on site Â· Found 414 instances of return_policy references Â· Found 300 instances of shipping_info references Â· Found 288 instances of cod_available references Â· expansion: now available in Â· advertising: Paid ads stack detected: gtm Â· stack: shopify, gtm, shiprocket, judgeme",live_discovery,,,pooled,live_verified_enrichment
42a440bb-b1be-5020-aad0-e2a90560eef5,Seer Secrets,,,care@seersecrets.com,915625854214,https://seersecrets.com,Chennai,beauty,,,,shopify,"['shopify', 'google_ads', 'gtm', 'judgeme']",96.0,SALES_READY,"gap,growth,live,reach,stack","ads_active,ops_stack,ops_pain,stack_plus_gap,high_intent_composite,brand_inbox,brand_inbox_plus_cue,phone_plus_context,live_gap_corroborated","[{'type': 'advertising', 'evidence': 'Paid ads stack detected: google_ads, gtm', 'confidence': 0.8, 'source': 'homepage_html'}]",[],"['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","Web chatbot present on site Â· Found 195 instances of return_policy references Â· Found 24 instances of shipping_info references Â· Found 28 instances of cod_available references Â· Found 1 instances of contact_page references Â· advertising: Paid ads stack detected: google_ads, gtm Â· stack: shopify, google_ads, gtm, judgeme",live_discovery,,,pooled,live_verified_enrichment
cc7ddca6-6aa5-5f26-b48b-829fefa108da,Soultree,,,wecare@soultree.in,+91-9711386545,https://soultree.in,Bengaluru,beauty,,,,shopify,"['shopify', 'google_ads', 'gtm', 'shiprocket', 'judgeme']",96.0,SALES_READY,"gap,growth,live,reach,stack","growth_motion,ads_active,ops_stack,ops_pain,stack_plus_gap,high_intent_composite,brand_inbox,brand_inbox_plus_cue,live_gap_corroborated","[{'type': 'new_products', 'evidence': 'New Launch', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: google_ads, gtm', 'confidence': 0.8, 'source': 'homepage_html'}]",[],"['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","Web chatbot present on site Â· Found 256 instances of return_policy references Â· Found 61 instances of shipping_info references Â· Found 228 instances of cod_available references Â· Found 2 instances of contact_page references Â· new_products: New Launch Â· advertising: Paid ads stack detected: google_ads, gtm Â· stack: shopify, google_ads, gtm, shiprocket, judgeme",live_discovery,,,pooled,live_verified_enrichment
eda98838-6c27-50f6-91df-7232b80b0350,Juicy Chemistry,,,sales@juicychemistry.com,910050967520,https://juicychemistry.com,Coimbatore,beauty,,,,shopify,"['shopify', 'gtm', 'judgeme']",95.0,SALES_READY,"gap,growth,live,stack","growth_motion,ads_active,ops_stack,ops_pain,stack_plus_gap,high_intent_composite,live_gap_corroborated","[{'type': 'expansion', 'evidence': 'PAN India', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: gtm', 'confidence': 0.8, 'source': 'homepage_html'}, {'type': 'new_products', 'evidence': 'Introducing the', 'confidence': 0.75, 'source': 'intent_page:/pages/press'}]",[],"['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","Web chatbot present on site Â· Found 111 instances of return_policy references Â· Found 90 instances of shipping_info references Â· Found 47 instances of cod_available references Â· Found 2 instances of contact_page references Â· expansion: PAN India Â· advertising: Paid ads stack detected: gtm Â· new_products: Introducing the Â· stack: shopify, gtm, judgeme",live_discovery,,,pooled,live_verified_enrichment
609fa021-656f-538a-b741-e7a34ff54799,Rage Coffee,,,help@ragecoffee.com,916789783217,https://ragecoffee.com,New Delhi,food,,,,shopify,"['shopify', 'meta_pixel', 'google_ads', 'razorpay', 'judgeme']",96.0,SALES_READY,"gap,growth,live,reach,stack","chat_gap,hiring_intent,growth_motion,ads_active,ops_stack,ops_pain,stack_plus_gap,ads_plus_automation_gap,high_intent_composite,brand_support_plus_cue,phone_plus_context,live_gap_corroborated","[{'type': 'new_products', 'evidence': 'new launch', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: google_ads, meta_pixel', 'confidence': 0.8, 'source': 'homepage_html'}, {'type': 'hiring', 'evidence': 'Open Positions', 'confidence': 0.75, 'source': 'intent_page:/pages/careers'}]","[{'type': 'automation_gap_on_ads_brand', 'evidence': 'Growing commerce/ads brand without chatbot automation', 'confidence': 0.9, 'source': 'derived'}, {'type': 'ops_support_gap', 'evidence': 'Returns/COD friction without chatbot coverage', 'confidence': 0.82, 'source': 'derived'}, {'type': 'ops_stack_without_automation', 'evidence': 'Ops/CRM stack present but no chatbot automation', 'confidence': 0.78, 'source': 'derived'}, {'type': 'hiring_with_support_gap', 'evidence': 'Hiring while support automation gap exists', 'confidence': 0.92, 'source': 'derived'}]","['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","No chatbot automation on site Â· Found 206 instances of return_policy references Â· Found 52 instances of shipping_info references Â· Found 244 instances of cod_available references Â· Found 12 instances of contact_page references Â· new_products: new launch Â· advertising: Paid ads stack detected: google_ads, meta_pixel Â· hiring: Open Positions Â· Growing commerce/ads brand without chatbot automation Â· Returns/COD friction without chatbot coverage Â· Ops/CRM stack present but no chatbot automation Â· stack: shopify, meta_pixel, google_ads, razorpay, judgeme",live_discovery,Rage Coffee â€” WhatsApp replies before the cart goes cold,"Hi there,

I was looking at Rage Coffee (New Delhi). What stood out is that no chatbot automation on site Â· Found 206 instances of return_policy references Â· Found 52 instances of shipping_info references Â· Foundâ€¦.

I'm Vansh, founder of Inowix. We built COMAI to handle WhatsApp and Instagram commerce chat for Indian food brands â€” product questions, order updates, and follow-ups in seconds, including after hours.

For a team like yours on Shopify, that usually means more conversions from the same ad spend without adding another support shift.

Would a short 15-minute walkthrough of how COMAI could sit on Rage Coffee's WhatsApp be useful?

Best,
Vansh Jhamb
Founder, Inowix
vansh@inowix.in
https://inowix.in",pooled,live_verified_enrichment
078307d9-c4be-5b5f-b70b-92cc42c5d0a9,WoodenStreet,,,support@woodenstreet.com,+91-9314444747,https://woodenstreet.com,Jaipur,home_decor,,,,,[],76.0,SALES_READY,"gap,growth,live,reach","chat_gap,hiring_intent,growth_motion,ops_pain,high_intent_composite,brand_support_plus_cue,phone_plus_context,live_gap_corroborated","[{'type': 'hiring', 'evidence': '/careers', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'expansion', 'evidence': 'PAN INDIA', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'expansion', 'evidence': 'Pan India', 'confidence': 0.75, 'source': 'intent_page:/careers'}, {'type': 'hiring', 'evidence': 'Customer Care Executive', 'confidence': 0.85, 'source': 'intent_page:/careers'}]","[{'type': 'ops_support_gap', 'evidence': 'Returns/COD friction without chatbot coverage', 'confidence': 0.82, 'source': 'derived'}, {'type': 'hiring_with_support_gap', 'evidence': 'Hiring while support automation gap exists', 'confidence': 0.92, 'source': 'derived'}]","['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']",No chatbot automation on site Â· Found 23 instances of return_policy references Â· Found 34 instances of shipping_info references Â· Found 33 instances of cod_available references Â· Found 1 instances of contact_page references Â· hiring: /careers Â· expansion: PAN INDIA Â· expansion: Pan India Â· hiring: Customer Care Executive Â· Returns/COD friction without chatbot coverage Â· Hiring while support automation gap exists,live_discovery,WoodenStreet â€” WhatsApp replies before the cart goes cold,"Hi there,

I was looking at WoodenStreet (Jaipur). What stood out is that no chatbot automation on site Â· Found 23 instances of return_policy references Â· Found 34 instances of shipping_info references Â· Foundâ€¦.

I'm Vansh, founder of Inowix. We built COMAI to handle WhatsApp and Instagram commerce chat for Indian home_decor brands â€” product questions, order updates, and follow-ups in seconds, including after hours.

For a team like yours, that usually means more conversions from the same ad spend without adding another support shift.

Would a short 15-minute walkthrough of how COMAI could sit on WoodenStreet's WhatsApp be useful?

Best,
Vansh Jhamb
Founder, Inowix
vansh@inowix.in
https://inowix.in",pooled,live_verified_enrichment
78edf13b-6c04-5503-a681-d6e5d6c3ed85,Open Secret,,,sayhello@opensecret.in,917711642852,https://opensecret.in,Mumbai,food,,,,shopify,"['shopify', 'meta_pixel', 'google_ads', 'gtm', 'judgeme']",88.0,SALES_READY,"gap,growth,live,stack","growth_motion,ads_active,ops_stack,ops_pain,stack_plus_gap,high_intent_composite,live_gap_corroborated","[{'type': 'expansion', 'evidence': 'now available in', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'new_products', 'evidence': 'New Launch', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: google_ads, gtm, meta_pixel', 'confidence': 0.8, 'source': 'homepage_html'}]",[],"['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","Web chatbot present on site Â· Found 89 instances of return_policy references Â· Found 173 instances of shipping_info references Â· Found 240 instances of cod_available references Â· Found 4 instances of contact_page references Â· expansion: now available in Â· new_products: New Launch Â· advertising: Paid ads stack detected: google_ads, gtm, meta_pixel Â· stack: shopify, meta_pixel, google_ads, gtm, judgeme",live_discovery,,,pooled,live_verified_enrichment
23ac7f71-e7c7-5664-9749-b4dbde53021a,The Bear House,,,support@thebearhouse.com,+918884477728,https://thebearhouse.com,Mumbai,fashion,,,,shopify,"['shopify', 'gtm', 'shiprocket', 'judgeme', 'whatsapp_bot']",96.0,SALES_READY,"gap,growth,live,reach,stack","funding_intent,growth_motion,ads_active,ops_stack,whatsapp_bot_present,ops_pain,stack_plus_gap,high_intent_composite,brand_support_plus_cue,live_gap_corroborated","[{'type': 'advertising', 'evidence': 'Paid ads stack detected: gtm', 'confidence': 0.8, 'source': 'homepage_html'}, {'type': 'funding', 'evidence': 'Series A', 'confidence': 0.75, 'source': 'intent_page:/pages/press'}, {'type': 'expansion', 'evidence': 'New Flagship', 'confidence': 0.75, 'source': 'intent_page:/pages/press'}]","[{'type': 'recent_funding_window', 'evidence': 'Funding / investor signal on site', 'confidence': 0.85, 'source': 'derived'}]","['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","Web chatbot present on site Â· WhatsApp bot/automation vendor detected Â· Found 255 instances of return_policy references Â· Found 79 instances of shipping_info references Â· Found 179 instances of cod_available references Â· Found 5 instances of contact_page references Â· advertising: Paid ads stack detected: gtm Â· funding: Series A Â· expansion: New Flagship Â· Funding / investor signal on site Â· stack: shopify, gtm, shiprocket, judgeme, whatsapp_bot",live_discovery,,,pooled,live_verified_enrichment
7a5d216a-87eb-529f-9fc0-22f22beba8d3,Suta,,,info@suta.in,913176183456,https://suta.in,Mumbai,fashion,,,,shopify,"['shopify', 'google_ads', 'gtm', 'judgeme']",96.0,SALES_READY,"gap,growth,live,reach,stack","growth_motion,ads_active,ops_stack,ops_pain,stack_plus_gap,high_intent_composite,brand_inbox,brand_inbox_plus_cue,phone_plus_context,live_gap_corroborated","[{'type': 'new_products', 'evidence': 'New Launch', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: google_ads, gtm', 'confidence': 0.8, 'source': 'homepage_html'}]",[],"['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","Web chatbot present on site Â· Found 256 instances of return_policy references Â· Found 290 instances of shipping_info references Â· Found 1287 instances of cod_available references Â· Found 8 instances of contact_page references Â· new_products: New Launch Â· advertising: Paid ads stack detected: google_ads, gtm Â· stack: shopify, google_ads, gtm, judgeme",live_discovery,,,pooled,live_verified_enrichment
